WKT,WorkAreaId,StartTime,StopTime,AreaQM,DeviceId,AppliedValue,MinGpsFix
"MULTIPOLYGON (((12.1359178748476 51.7329602707805,12.1354023437683 51.7329130939454,12.1353573708611 51.7330826932745,12.1353401604373 51.7331604824739,12.1353062462044 51.7332917040003,12.1352213375872 51.7336442944443,12.1352035771246 51.7337029396813,12.1351893919141 51.7337659889284,12.1351347064801 51.7339865219828,12.1350989684344 51.7341112453474,12.1350901967634 51.734157478466,12.1350677755723 51.7342470063888,12.1355828296853 51.7342961784989,12.1355908767958 51.7342642172912,12.1355907465234 51.7342641993157,12.135607377959 51.7341971055695,12.1356115611487 51.7341694951222,12.135650353357 51.7340332404414,12.1356734694603 51.7339369813627,12.1357049374681 51.7338131028491,12.135715967193 51.7337618275882,12.1357359133359 51.733695336023,12.1357966202471 51.7334461769027,12.1358204311361 51.7333442735009,12.1358567047459 51.7332031384577,12.1358717005399 51.733134660594,12.1359178748476 51.7329602707805)))",475,1599224149,1599224213,5411.93629101957,3,,2
"MULTIPOLYGON (((12.136254724004 51.731627604463,12.1357399173413 51.7315774886138,12.1357350395095 51.7315953023895,12.135681064925 51.7318067398631,12.1356599759013 51.7318838819603,12.1356265837408 51.7320223926045,12.1355958982704 51.7321394584108,12.1355452382958 51.7323463930077,12.1355008601579 51.7325158935099,12.135471549744 51.7326331121084,12.1354479566701 51.7327333977335,12.1354023437683 51.7329130939454,12.1359178748476 51.7329602707805,12.1359263460481 51.7329283426348,12.1359259841912 51.7329283066837,12.1359632554583 51.7327813924672,12.1359923777066 51.7326585205564,12.1360604068154 51.7323950618247,12.1361099667449 51.7321923514834,12.1361421720145 51.7320692908292,12.13617416017 51.7319363526073,12.1361960018562 51.7318562984701,12.1362489053441 51.7316489504354,12.136254724004 51.731627604463)))",476,1599224213,1599224278,5410.37857886365,3,,2
"MULTIPOLYGON (((12.1365895359218 51.7302908308838,12.1360739049465 51.7302436270639,12.1360607916367 51.7302952169204,12.1360535402369 51.7303287413394,12.1360197437926 51.7304610684227,12.1359994514522 51.730547584792,12.1359846736493 51.7306016373002,12.1359662918574 51.7306786805494,12.1359476929576 51.7307501783385,12.135932509887 51.7308211188851,12.1359064280058 51.7309103315883,12.1358965134172 51.7309553244145,12.135865539374 51.7310734058667,12.1358236520465 51.7312440658312,12.1357926635295 51.7313546964139,12.1357564065304 51.7315161978307,12.1357399173413 51.7315774886138,12.136254724004 51.731627604463,12.1362634545115 51.7315956947438,12.1362632374037 51.7315956677805,12.1362722256658 51.7315620534837,12.1363062971132 51.7314091443844,12.1363393119695 51.7312905955677,12.1363796216472 51.7311262180613,12.1364119851801 51.7310024473444,12.1364235063662 51.7309512169991,12.1364484882347 51.730866246528,12.1364625568188 51.7307999257002,12.1364820386235 51.7307248327992,12.1364984953931 51.7306553572606,12.136515024532 51.7305944650519,12.1365339418565 51.7305133503384,12.1365895359218 51.7302908308838)))",477,1599224278,1599224340,5412.70542771555,3,,2
"MULTIPOLYGON (((12.1369230881119 51.7289602110718,12.1364084709622 51.7289095020061,12.1363907410148 51.7289835972804,12.1363610415438 51.7290955221289,12.1363484786097 51.7291513991692,12.1363059556828 51.7293234522789,12.1362894849236 51.7293825020062,12.1362689181846 51.7294707800004,12.1362259755285 51.7296346722041,12.1361817881576 51.7298132055045,12.1361659397557 51.7298681478155,12.1361801816073 51.7298696757385,12.1361749856472 51.7298909138672,12.1361636819012 51.7299355741556,12.1361493821559 51.7299342259883,12.1361301614456 51.7300199514525,12.1360739049465 51.7302436270639,12.1365895359218 51.7302908308838,12.1365975373315 51.730258864672,12.1366462983051 51.7300643151441,12.1366666334692 51.7299735744977,12.1366807450599 51.7299175985918,12.136696463201 51.7298637078512,12.1367402163691 51.7296868103271,12.136784678735 51.7295167884562,12.1368028863055 51.7294377499018,12.1368214846584 51.7293704404028,12.1368643549475 51.7291969043092,12.1368753981718 51.7291472108628,12.1369062699904 51.7290305764166,12.1369230881119 51.7289602110718)))",478,1599224340,1599224399,5394.01454568982,3,,2
"MULTIPOLYGON (((12.137258174106 51.7276277632617,12.136743528666 51.7275771890012,12.1367316318593 51.7276261095095,12.13671258539 51.7276953783606,12.1366950585859 51.727773877666,12.1366690071843 51.7278759878799,12.1366394533164 51.7279818280242,12.1366245605984 51.7280411384107,12.1366113033296 51.7281029024623,12.1365833414918 51.72821533964,12.1365737024732 51.7282482529049,12.1365358555757 51.7284098352855,12.1364525634554 51.7287292521407,12.136431505239 51.7288165684621,12.136445790091 51.7288178896664,12.1364432428428 51.7288277492654,12.1364289435179 51.7288263831222,12.1364163375341 51.7288775146253,12.1364161349121 51.7288774966498,12.1364084709622 51.7289095020061,12.1369230881119 51.7289602110718,12.1369662681503 51.7287833226491,12.1370517022748 51.7284554393014,12.137087190073 51.7283031053506,12.1370984355948 51.7282640983681,12.1371281197197 51.728144021574,12.1371389165783 51.7280927103152,12.1371528251322 51.72803692314,12.1371840723412 51.7279248364859,12.137211180272 51.7278182233922,12.1372260006249 51.7277505004399,12.1372467693813 51.727674643543,12.137258174106 51.7276277632617)))",479,1599224399,1599224461,5400.37136207751,3,,2
"MULTIPOLYGON (((12.1375942700976 51.7262924979632,12.137080204262 51.7262398385247,12.1370680617722 51.7262938730944,12.1370425466239 51.7263896828937,12.1370174367077 51.7264908853645,12.136975278099 51.7266509937851,12.1369664643013 51.7266908725918,12.1369332497435 51.7268170700956,12.1369075609243 51.7269236023236,12.1368225779686 51.7272603836545,12.1368077435801 51.7273156765142,12.1367771919759 51.7274501337935,12.1367652665748 51.7274911001223,12.1367515899921 51.727545215582,12.1367513294858 51.7275451976065,12.136743528666 51.7275771890012,12.137258174106 51.7276277632617,12.1372786377269 51.7275463480431,12.1372936457863 51.7274929246428,12.1373221567575 51.7273669428458,12.1373378016102 51.7273085671755,12.1374275170977 51.7269529744084,12.1374475471404 51.7268688846822,12.1374823247362 51.7267363418014,12.1374894452427 51.7267033206755,12.137532226172 51.7265407945404,12.137556496679 51.726442809697,12.1375822868062 51.72634581351,12.1375942700976 51.7262924979632)))",480,1599224462,1599224524,5418.0034539207,3,,2
"MULTIPOLYGON (((12.137930777544 51.7249575854223,12.1374155979947 51.724909626585,12.1373955830131 51.7249930422463,12.1373759008909 51.7250683419349,12.1373194739831 51.7252962362899,12.1372986630333 51.7253721920871,12.1372912243488 51.7254067321567,12.1372533073193 51.7255441284733,12.1372099198175 51.7257298161753,12.1371941307032 51.7257923352293,12.1371633918594 51.7259039365941,12.137146806777 51.7259765579219,12.1371023917527 51.726152529825,12.1370873986066 51.7262077867462,12.137080204262 51.7262398385247,12.1375942700976 51.7262924979632,12.1376014782726 51.7262604461966,12.1376014638004 51.7262604372088,12.1376174410526 51.7262013874411,12.1376626231008 51.7260221709465,12.1376767768622 51.7259590497107,12.1377091944753 51.7258410939797,12.1377251572553 51.7257778648905,12.1377673001523 51.725597030594,12.137807069617 51.7254521834011,12.1378178368956 51.7254044941975,12.1378345377552 51.7253449860525,12.1378902989441 51.7251197341073,12.1379053355066 51.725062742543,12.137930777544 51.7249575854223)))",481,1599224524,1599224586,5402.87419962883,3,,2
"MULTIPOLYGON (((12.1380558603252 51.7244574329904,12.1375392769775 51.7244153971055,12.1374551937936 51.7247462825242,12.1374531387485 51.724757867783,12.1374234997879 51.7248776390472,12.1374232971778 51.7248776210716,12.1374155979947 51.724909626585,12.137930777544 51.7249575854223,12.1379805183191 51.7247538861929,12.1380558603252 51.7244574329904)))",482,1599224586,1599224607,2014.98463071942,3,,2
"MULTIPOLYGON (((12.138566705123 51.7245081747312,12.1383522376051 51.7244872781275,12.1383511376975 51.7244911518635,12.1380507471312 51.7244625257633,12.1380433372271 51.7244913945337,12.138028459529 51.7245607982215,12.138021425909 51.724589154688,12.1380134081612 51.7246148507698,12.1379857657454 51.7247296068285,12.1379683408928 51.7248048256141,12.1379641583492 51.7248253896697,12.13796381101 51.72483363147,12.1379377750383 51.7249203096835,12.1378704491126 51.7251889546235,12.137843429013 51.7252917569261,12.1378218360892 51.7253864252819,12.1378034126362 51.725452359684,12.1377283005222 51.7257605329093,12.1382438967023 51.725807071668,12.1383186470046 51.725500363452,12.1383356232107 51.7254401183187,12.1383593725323 51.7253367497856,12.1383844243762 51.7252419376253,12.1384527778472 51.7249692661569,12.1384768600356 51.7248899489406,12.1384851382878 51.7248458368842,12.1385015790126 51.7247751209796,12.1385276439292 51.7246665844692,12.1385341999577 51.7246464248639,12.1385429268565 51.7246118758124,12.1385598162278 51.7245338887885,12.138566705123 51.7245081747312)))",483,1599224634,1599224698,5262.2449949879,3,,2
"MULTIPOLYGON (((12.1382438967023 51.725807071668,12.1377283005222 51.7257605329093,12.1377205149159 51.7257925170386,12.1377208043738 51.7257925350142,12.1376987621538 51.7258867090201,12.1376676020096 51.725993438961,12.1376160929743 51.7261960685625,12.1375905338407 51.7263038410864,12.1375074304743 51.7266353195664,12.1374970534082 51.7266828559586,12.1374724929044 51.7267749987253,12.1374595396628 51.7268282064095,12.1374483810604 51.7268676088567,12.1374228798184 51.7269740601763,12.1374173511722 51.7269911819057,12.1373920670237 51.7270932202231,12.1379058548166 51.727146526773,12.1379263773825 51.7270626797314,12.1379418054892 51.7270073778934,12.137963587197 51.7269157743938,12.1379716630728 51.7268881459443,12.1379880608634 51.7268216902657,12.1380106819992 51.7267371961037,12.1380234470931 51.726680042782,12.1381059136521 51.7263509820161,12.1381221377681 51.726280877297,12.1381824173781 51.7260431683726,12.1382121157598 51.7259420108581,12.1382438967023 51.725807071668)))",484,1599224698,1599224764,5416.97801204173,3,,2
"MULTIPOLYGON (((12.1379058548166 51.727146526773,12.1373920670237 51.7270932202231,12.137369088377 51.7271809076574,12.1373253934211 51.7273593600779,12.1372459927825 51.7276610529713,12.1371814417711 51.7279284305113,12.1371353587173 51.7281034945378,12.1371133013762 51.7281985313494,12.1370534976141 51.7284280972887,12.1375689504658 51.7284753909999,12.1376275674155 51.7282505346586,12.1376515062884 51.7281477144275,12.1376958814903 51.7279797687246,12.1377617495739 51.7277069985151,12.137839008161 51.7274137541372,12.1378847872751 51.7272270239691,12.1378974948509 51.7271784629805,12.1378980448371 51.727178525895,12.1379058548166 51.727146526773)))",485,1599224764,1599224824,5400.84272834618,3,,2
"MULTIPOLYGON (((12.1375689504658 51.7284753909999,12.1370534976141 51.7284280972887,12.1370451835578 51.7284600615325,12.1370454151377 51.728460079508,12.1369838872386 51.7287039809046,12.1369283080496 51.7289359465288,12.1367989272239 51.7294408171169,12.136788506126 51.7294909150048,12.1367506862247 51.7296263069287,12.1367248071648 51.7297362184951,12.1367182939786 51.7297613483291,12.1372331106907 51.7298113114003,12.1372392620332 51.729787628599,12.1372660818867 51.7296738612748,12.1373019333583 51.7295460820009,12.1373154807856 51.7294832394404,12.1374427194968 51.7289874465105,12.1374995579018 51.7287503219003,12.1375689504658 51.7284753909999)))",486,1599224824,1599224890,5410.53413089932,3,,2
"MULTIPOLYGON (((12.1372331106907 51.7298113114003,12.1367182939786 51.7297613483291,12.1367100455335 51.729793306578,12.1367102336977 51.7297933245536,12.1366829354057 51.729901771087,12.1366683743868 51.7299659078732,12.1366383115276 51.7300782011758,12.1366097395083 51.730199877719,12.1365788226728 51.7303130697994,12.1365479492598 51.7304360765337,12.136483047064 51.730713124801,12.1364599173341 51.7307936013683,12.1364348770132 51.7308908671055,12.1364188541027 51.7309617357377,12.1363833489541 51.7310977118362,12.1368982387427 51.7311473333604,12.1369333096661 51.7310129121475,12.1369508089424 51.7309361834839,12.1369745755359 51.7308442025603,12.1369956499332 51.7307712128124,12.1370636930247 51.7304821838366,12.1370938716773 51.7303620801546,12.1371247740386 51.7302487262942,12.13715401187 51.7301245062098,12.1371820917673 51.7300200592377,12.1372127046452 51.7298904105352,12.1372331106907 51.7298113114003)))",487,1599224890,1599224953,5416.61735743635,3,,2
"MULTIPOLYGON (((12.1368982387427 51.7311473333604,12.1363833489541 51.7310977118362,12.1363750151163 51.7311296552721,12.1363752611845 51.7311296732477,12.1363625090616 51.7311801036604,12.1362849541525 51.7314716221843,12.1362840856765 51.7314760711335,12.1362983865817 51.7314773743611,12.1362760956971 51.7315745232349,12.1362617658427 51.7315732829218,12.1362144773231 51.7317679311928,12.1361853689017 51.7318793077166,12.1361774512952 51.7319144319463,12.1361393830961 51.7320504889037,12.1361536550522 51.7320519539112,12.1361463309043 51.7320808945509,12.1361319865753 51.7320796901889,12.1361104338953 51.7321806768432,12.1360824544927 51.7322833352239,12.1360679798923 51.7323486493942,12.1360456455838 51.7324349410343,12.1365615927157 51.7324804101945,12.1365823058689 51.7324006167167,12.1365983292516 51.7323289661641,12.1366244848545 51.7322336867477,12.1366506838813 51.7321119922568,12.1366911982879 51.7319685293718,12.1367008094225 51.7319267541876,12.1367221884073 51.731846304602,12.136745130649 51.7317503421146,12.1367651055976 51.731673514603,12.1367943732396 51.7315434884434,12.1368762705288 51.7312341291837,12.1368982387427 51.7311473333604)))",488,1599224953,1599225018,5399.65577331667,3,,2
"MULTIPOLYGON (((12.1365615927157 51.7324804101945,12.1360456455838 51.7324349410343,12.1360374019366 51.7324668893067,12.1360380967379 51.7324669432334,12.1360167460728 51.7325574770832,12.1359559364836 51.7327909165433,12.1359379440248 51.7328669890644,12.1359218477946 51.732928114917,12.1359115850003 51.7329759119003,12.1358911028369 51.7330571254283,12.135877858187 51.7331187635839,12.1358518465632 51.7332095221281,12.1358308143487 51.7333024557137,12.1358052804007 51.7334044220123,12.1357833652096 51.7334778701033,12.1357619276943 51.7335580500372,12.1357762145461 51.7335594341545,12.1357613486932 51.7336213509311,12.1357470328913 51.7336200387161,12.1357159115829 51.7337502356136,12.1357114822246 51.7337668540082,12.1362251140891 51.7338208076169,12.136235159758 51.7337823489309,12.1362840419248 51.7335789106612,12.136319317566 51.7334572161981,12.1363454449901 51.7333532815769,12.1363677220569 51.7332551440701,12.1363913742513 51.7331737328111,12.1364077455071 51.733099332016,12.1364264617172 51.7330257580962,12.1364381141141 51.7329720471574,12.1364524154409 51.7329184260963,12.136471623802 51.7328373923239,12.1365307542881 51.7326106577434,12.1365615927157 51.7324804101945)))",489,1599225018,1599225086,5410.45950695291,3,,2
"MULTIPOLYGON (((12.1362251140891 51.7338208076169,12.1357114822246 51.7337668540082,12.1356798071359 51.7338857385553,12.135635888612 51.7340746075999,12.1355395544735 51.7344573339027,12.1354705934163 51.7347241808588,12.1354544677619 51.7347956426354,12.1354053525505 51.7349811412654,12.1353768938102 51.7351007145865,12.1358916119615 51.7351512708051,12.1359210260816 51.7350277878031,12.1359684187141 51.7348491108921,12.1359867880637 51.7347684995634,12.1360538094103 51.7345096247613,12.1361501580242 51.7341268804829,12.1361958136024 51.7339308751472,12.1362166003526 51.7338527264681,12.1362167885335 51.7338527534314,12.1362251140891 51.7338208076169)))",490,1599225086,1599225153,5400.49886774903,3,,2
"MULTIPOLYGON (((12.1358916119615 51.7351512708051,12.1353768938102 51.7351007145865,12.1353177127105 51.7353383804445,12.135286386909 51.7354491187603,12.1352461294904 51.7356235623908,12.1352371254938 51.7356718716552,12.1352022096744 51.7357910404994,12.1351382552424 51.7360474256302,12.135117178363 51.7361447631807,12.1350814808462 51.7362748162145,12.1350419327456 51.7364313741824,12.1355553632109 51.7364868377119,12.1355968221275 51.7363229007847,12.1356364281316 51.7361758069387,12.1356432462705 51.7361402692956,12.1356542913659 51.7360925352484,12.1356885557708 51.7359581590972,12.1357115724179 51.7358613787884,12.1357503243451 51.7357280631941,12.135763106546 51.7356642320506,12.1358036534822 51.7354894918237,12.1358098202065 51.7354711657604,12.1358313458381 51.7353931249524,12.135883632712 51.735183251532,12.1358839946089 51.7351832874831,12.1358916119615 51.7351512708051)))",491,1599225153,1599225220,5405.50641485353,3,,2
"MULTIPOLYGON (((12.1355553632109 51.7364868377119,12.1350419327456 51.7364313741824,12.1349944952911 51.7366062672014,12.1350087395558 51.7366078670245,12.1349958849755 51.7366544416493,12.135010143716 51.7366560055213,12.1350090001216 51.7366602567366,12.1350374886508 51.7366634204316,12.1350371267539 51.7366647955605,12.1350513565426 51.7366663863958,12.1350500102859 51.7366703500024,12.1350785277669 51.7366734238198,12.1350772828414 51.7366775581941,12.1350915415819 51.7366790771272,12.1350902532287 51.7366835350612,12.1351187851856 51.7366865279887,12.135118379861 51.7366879750196,12.1351326386015 51.7366894669895,12.1351318858558 51.7366926306846,12.1351604033368 51.7366956595631,12.1351596940187 51.7366993535366,12.1351739527592 51.7367009353842,12.1351725196473 51.7367053933182,12.1351867639119 51.7367069392146,12.1351849254753 51.7367117836227,12.1352135008598 51.7367146417336,12.1352129363006 51.736716151679,12.135241526161 51.7367189289,12.1352405273253 51.7367223622282,12.1352691461375 51.736725067547,12.1352683644401 51.7367294985176,12.1352826521323 51.7367309185853,12.1352815374897 51.7367352596783,12.1352958251819 51.736736679746,12.135295463285 51.7367381088014,12.1353240386695 51.7367409669123,12.1353230977374 51.7367439238887,12.1353516731219 51.7367466921219,12.135350471624 51.736749622135,12.135364788268 51.7367508983983,12.1353636881012 51.7367546552862,12.1353780192211 51.736755877623,12.1353771072408 51.7367608298843,12.1353914238848 51.7367620971599,12.1353911198913 51.7367637419218,12.1354054510112 51.7367650181852,12.1354046548379 51.7367680290882,12.135433288126 51.7367705456638,12.1354322313868 51.7367723971445,12.1354465914585 51.736773511628,12.135445693954 51.7367776729656,12.1354600540257 51.7367787694735,12.1354597645081 51.7367801266268,12.1354741390556 51.7367812321225,12.1355043791662 51.7366752303616,12.1355467211114 51.7365187532836,12.1355472856706 51.736518816198,12.1355553632109 51.7364868377119)))",492,1599225220,1599225235,1043.82208364179,3,,2
"MULTIPOLYGON (((12.1363038320359 51.7356143255003,12.1357888208421 51.7355647759149,12.1357735201835 51.7356192148481,12.1357537755304 51.7357047245081,12.135682164974 51.735993618454,12.1356327743901 51.7361791350497,12.1355784331674 51.7364004139891,12.1355307217476 51.7365735094843,12.1355172450086 51.7366416637571,12.1354817799058 51.7367844345106,12.1354960672758 51.7367858815419,12.1354946776228 51.7367909326696,12.1355232234116 51.7367938447076,12.1355208638966 51.7368024549929,12.1355636825798 51.7368068769766,12.1355632772643 51.7368087014942,12.1355918230531 51.73681162252,12.1355905636801 51.7368170511341,12.1356191239445 51.7368199002578,12.1356179514247 51.7368250322754,12.1356465261646 51.7368278274724,12.1356453391694 51.7368324831381,12.1356596265393 51.7368338852305,12.135658569824 51.7368376511069,12.135687173515 51.7368405002305,12.135686753724 51.7368421180294,12.1357153139884 51.7368449581653,12.1357140690909 51.7368498565008,12.1357426583064 51.7368527056245,12.1357418042488 51.7368572804003,12.1357560916187 51.7368586375538,12.1357553244145 51.7368628258554,12.13576962626 51.7368641290823,12.1357684971669 51.736867724191,12.1357970863824 51.7368704564736,12.1357967389691 51.7368719124926,12.1358110118635 51.7368732786339,12.1358095932594 51.7368807025333,12.1358382259015 51.7368832820238,12.135838081146 51.7368845672752,12.1358667282637 51.7368870838512,12.1358663084727 51.736890831752,12.1358949845414 51.7368931775605,12.1358937975462 51.7368981208349,12.1359224880905 51.7369005295577,12.1359206352198 51.7369084747479,12.135949296813 51.736910910434,12.1359490652042 51.7369123035386,12.1359777557485 51.7369147212492,12.1359815193921 51.7368942291297,12.1360337616597 51.7366846792325,12.1360402467071 51.7366555948033,12.136045067066 51.7366255576702,12.1360933430323 51.7364502691587,12.1361468591485 51.7362321269517,12.1361962786835 51.7360463497106,12.1362704658882 51.7357468681696,12.1362848401115 51.7356823988832,12.1363038320359 51.7356143255003)))",493,1599225267,1599225332,5120.54371711012,3,,2
"MULTIPOLYGON (((12.1366397633194 51.7342812412392,12.1361250567865 51.7342305052563,12.1361145188947 51.7342670405566,12.1360765216888 51.7344170554884,12.1360569513183 51.7345036796518,12.1360325607309 51.7345890994536,12.1360200976474 51.734646288658,12.1359980809806 51.7347243025342,12.1359384868866 51.7349784318371,12.1359069021615 51.7350879119092,12.1358845959922 51.735177421148,12.1358517229809 51.7352989628125,12.1358381742629 51.7353553071662,12.1358294891872 51.7353999943773,12.1358055907541 51.7355027515946,12.1357888208421 51.7355647759149,12.1363038320359 51.7356143255003,12.1363127557463 51.7355824461845,12.136312379393 51.7355824102334,12.1363215131976 51.7355483645464,12.1363465696408 51.7354401966893,12.1363542125074 51.7353996798052,12.1363656768072 51.7353524041152,12.1363993749007 51.7352277616688,12.1364201467066 51.7351439506785,12.1364540908773 51.7350253929549,12.1364871086398 51.7348874126523,12.1365118466303 51.7347784358955,12.1365356292624 51.7346935553602,12.1365430550021 51.7346625115896,12.1365463987562 51.7346429452061,12.1365719473538 51.734552851762,12.1365957155108 51.7344490339874,12.1366277923901 51.7343229445094,12.1366397633194 51.7342812412392)))",494,1599225332,1599225395,5408.25696746715,3,,2
"MULTIPOLYGON (((12.1369734383967 51.7329487667012,12.1364589062258 51.7328975903058,12.1364495266201 51.7329400395709,12.1364091277316 51.7331026553986,12.1363842457218 51.73319704502,12.1363620270569 51.7332996404809,12.1363364357868 51.7333868758328,12.1363125814807 51.7334806992245,12.1362923747991 51.733569192865,12.136270069286 51.7336514040503,12.1362487770019 51.7337382709035,12.1362174392758 51.7338551749034,12.1361384942604 51.734183318598,12.1361250567865 51.7342305052563,12.1366397633194 51.7342812412392,12.1366489300911 51.7342493877379,12.1366486984959 51.7342493607746,12.1366542712555 51.7342295067779,12.1367327530804 51.7339030078462,12.1367642789777 51.7337856005309,12.136783530329 51.733706580006,12.1368004802031 51.7336454631305,12.1368269544299 51.7335325047642,12.1368498099816 51.7334423573729,12.1368786435846 51.7333420178438,12.1369031782016 51.7332297425484,12.1369247310303 51.7331495086738,12.1369643193355 51.7329901104699,12.1369734383967 51.7329487667012)))",495,1599225395,1599225457,5402.29808885486,3,,2
"MULTIPOLYGON (((12.1373107798523 51.7316139066024,12.1367967839221 51.731560716933,12.136744300206 51.7317708871305,12.1367178122853 51.7318712446581,12.1367005444768 51.7319428502843,12.136634107561 51.7321881537054,12.1366008312059 51.7323292797933,12.136553066103 51.7325166929373,12.1365307322988 51.7326105253381,12.1365008284496 51.7327242926303,12.1364839369723 51.732799960732,12.1364676678887 51.7328578779726,12.1364589062258 51.7328975903058,12.1369734383967 51.7329487667012,12.1369805348256 51.7329167029787,12.1369804769285 51.7329166939909,12.1369823441098 51.7329082275041,12.1369992355871 51.7328477667225,12.137015417825 51.7327751724407,12.137046363822 51.7326572168441,12.1370671778274 51.7325694422055,12.1371163469349 51.7323764836026,12.1371477995314 51.7322424308959,12.1372160312572 51.7319901349836,12.1372319384839 51.7319239310119,12.137259873832 51.7318178033309,12.1373107798523 51.7316139066024)))",496,1599225458,1599225520,5416.53327582254,3,,2
"MULTIPOLYGON (((12.137647669985 51.7302772314026,12.1371320102134 51.7302306747027,12.137124064071 51.7302628239914,12.1371070428261 51.730325441854,12.1370749543058 51.7304603574183,12.1370651410371 51.7304948704931,12.1370401012806 51.7305945269968,12.1370092140896 51.7307068472823,12.1369869677857 51.7308035378186,12.1369469041753 51.7309651201258,12.1369208657233 51.7310582784646,12.1369043944846 51.7311219568853,12.136827769935 51.7314403669642,12.1368050025725 51.7315287617796,12.136804770991 51.731528743804,12.1367967839221 51.731560716933,12.1373107798523 51.7316139066024,12.1373372783213 51.7315119456434,12.1374189252961 51.7311730434263,12.1374343544178 51.7311132477265,12.1374620139407 51.7310140136485,12.1375028736127 51.7308489620583,12.137523469898 51.7307587966502,12.137555109729 51.7306437350918,12.1375790205254 51.7305484017103,12.1375905851297 51.7305069680449,12.1376210091575 51.7303786405233,12.1376392462056 51.7303113310396,12.137647669985 51.7302772314026)))",497,1599225520,1599225583,5406.17146235704,3,,2
"MULTIPOLYGON (((12.1379808074237 51.7289471549199,12.1374663351583 51.7288961492573,12.1374501828192 51.728966568529,12.1374142018916 51.7291026525356,12.1373450768272 51.7293768158365,12.1373313994432 51.7294257543093,12.1373111077053 51.7295060781166,12.1372876462879 51.7296065345556,12.137228001315 51.7298353185454,12.1372033096567 51.7299430730633,12.137176200937 51.7300438530624,12.1371580512655 51.7301250307091,12.1371320102134 51.7302306747027,12.137647669985 51.7302772314026,12.1376555751535 51.7302452512806,12.1376555172598 51.7302452422928,12.1376745208632 51.7301678934413,12.137690456101 51.73009597321,12.1377176516613 51.7299946898951,12.1377423867399 51.7298869263894,12.1378031751131 51.7296535226797,12.1378254786567 51.7295577219118,12.1378445980474 51.7294817122398,12.1378603451308 51.7294249094578,12.1379280952201 51.7291560848994,12.1379624551244 51.7290265170346,12.1379808074237 51.7289471549199)))",498,1599225583,1599225645,5401.05668431181,3,,2
"MULTIPOLYGON (((12.1383178655281 51.7276117772538,12.1378035531546 51.727560043569,12.137772002024 51.7276844974142,12.1377467466466 51.7277893399148,12.1377380194302 51.7278198085026,12.1377076406124 51.7279395617368,12.1376676806714 51.7281032202959,12.137615635779 51.728303540026,12.1375903659286 51.7284104407291,12.1375547768323 51.7285372224104,12.1375408393375 51.7285915086258,12.1375241664465 51.7286636805314,12.1374742780305 51.7288641710294,12.1374736846376 51.7288641171027,12.1374663351583 51.7288961492573,12.1379808074237 51.7289471549199,12.1380291871568 51.7287535224204,12.1380668458915 51.7285969911741,12.1381060677097 51.7284566649022,12.138128471907 51.7283611696971,12.1381830495736 51.7281508555512,12.1382220108779 51.7279911606048,12.1382518107759 51.7278735914021,12.1382623036978 51.7278361393061,12.1382859959916 51.7277374444499,12.1383178655281 51.7276117772538)))",499,1599225646,1599225709,5416.26984867002,3,,2
"MULTIPOLYGON (((12.1386522065677 51.7262739463806,12.1381370844226 51.7262253673969,12.1381018581899 51.7263797775616,12.1380780797592 51.7264688195582,12.1380585273186 51.7265351943583,12.1380152832827 51.726713592924,12.1379936178471 51.7267941594383,12.1379797965438 51.7268574244645,12.1379210523866 51.7270926258381,12.1379118188876 51.7271349942617,12.1378796897846 51.7272643554666,12.1378534654898 51.7273634997347,12.1378321039781 51.7274527664259,12.1378236375253 51.7274816711459,12.1378117266011 51.7275280840732,12.1378116542382 51.7275280840732,12.1378035531546 51.727560043569,12.1383178655281 51.7276117772538,12.138347501102 51.7275002219364,12.1383675890276 51.7274159704298,12.1383948842926 51.72731269178,12.1384283014542 51.7271777221966,12.1384356101015 51.7271435056951,12.138495787043 51.7269023094681,12.1385091018064 51.7268408240236,12.1385307238243 51.7267608507031,12.1385723614051 51.726588438003,12.1385923914404 51.7265205712304,12.1386176026555 51.7264256961606,12.1386522065677 51.7262739463806)))",500,1599225709,1599225772,5417.12485597382,3,,2
"MULTIPOLYGON (((12.1389902504681 51.7249417284801,12.1384755776358 51.7248914777568,12.1384408155476 51.7250254317509,12.1384132316424 51.7251261758679,12.1383805824871 51.7252705017696,12.1383475281118 51.7253918728604,12.1383132580765 51.725536324591,12.1382612741377 51.7257434122171,12.13824251824 51.7258102454096,12.1381976256515 51.7259902887812,12.138179998581 51.7260529246766,12.1381539921394 51.7261535339768,12.1381446141906 51.7261933498782,12.1381444115806 51.7261933319026,12.1381370844226 51.7262253673969,12.1386522065677 51.7262739463806,12.1386684334174 51.7262047553813,12.1386928479232 51.7261099791556,12.1387124287331 51.7260401170785,12.138755946468 51.7258652416851,12.1387750496971 51.7257968985442,12.1388292044574 51.7255813174584,12.1388612168384 51.725445889467,12.138895921038 51.7253181190711,12.1389069198669 51.7252726138998,12.1389273111168 51.7251787364529,12.1389558791277 51.7250741545503,12.1389902504681 51.7249417284801)))",501,1599225772,1599225830,5406.11421554865,3,,2
